Date,Petroleum Consumption,Trend,Seasonal,Residual
1973-01-01,6326.696815958829,,-334.02621440465015,
1973-02-01,6650.212493347036,,-190.02806382467534,
1973-03-01,6455.435250535281,,-93.838231288589,
1973-04-01,6267.279326150349,,-65.0548131647317,
1973-05-01,6721.7279894253,,-10.345676805530768,
1973-06-01,6654.096951446247,,206.4272657623679,
1973-07-01,6608.341415854721,,164.2921591749646,
1973-08-01,6961.55542217074,,268.23947963699663,
1973-09-01,6565.136012328419,,14.246805134010783,
1973-10-01,6658.449141786138,,99.00787891494086,
1973-11-01,6906.402702898193,,-50.401796898159084,
1973-12-01,6333.027137393533,,-8.518792236944787,
1974-01-01,6057.208029437482,,-334.02621440465015,
1974-02-01,6171.1832522400155,,-190.02806382467534,
1974-03-01,6097.665339570473,,-93.838231288589,
1974-04-01,6284.507027356338,,-65.0548131647317,
1974-05-01,6420.836221098004,,-10.345676805530768,
1974-06-01,6606.486561127448,,206.4272657623679,
1974-07-01,6623.076749610835,,164.2921591749646,
1974-08-01,6726.508385306117,,268.23947963699663,
1974-09-01,6346.948985954876,,14.246805134010783,
1974-10-01,6619.169225113326,,99.00787891494086,
1974-11-01,6530.129710708316,,-50.401796898159084,
1974-12-01,6476.512464338553,6545.100712504593,-8.518792236944787,-60.0694559290944
1975-01-01,6449.773379562176,6553.093078240223,-334.02621440465015,230.7065157266034
1975-02-01,6185.689566368839,6565.572381558616,-190.02806382467534,-189.85475136510158
1975-03-01,6227.584096073704,6575.645276239469,-93.838231288589,-254.22294887717612
1975-04-01,6364.800450995288,6592.129052124178,-65.0548131647317,-162.27378796415843
